,X,Y,sigma_X,sigma_Y
0,-3.4083898791944294,11.400860570290812,6.898505126040233,5.6179433953879965
1,4.522299701368639,11.411945592762805,11.631195274391207,7.75307641524674
2,-11.29374750222986,3.6438349205801748,5.520108003483799,6.120125957787087
3,12.480352253357582,3.3611922570320774,8.545031334940667,6.212006453667835
4,12.355032839016094,-4.616453663310135,5.218644675585864,4.6609159365548045
5,-3.6824287287694175,-12.081994500928127,8.932042906839705,13.2250835390229
6,4.226975723199723,-12.527444056092856,8.13963704717747,4.7188507800471635
7,0.606723592801449,23.234243019772293,12.7737707823069,10.32285477289688
8,-23.034464583824803,-0.07908183709480494,13.856297106034637,7.236104597829887
9,24.387786754337284,-0.7366887695236255,9.379737641591108,7.2982267940890235
10,0.07274491753664597,-24.29263239628376,11.20962013759786,7.939671040873069
