,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,lambda_exp,lambda_the,lambda_error
0,-3.4062112301927896,11.397373885441352,3.9444489648266754,3.3945435343328065,3.5755047780864686,-0.9526518468297835,3.187626529068988,1.0557168930723022,0.9039227694676143,-1,3,1,11,121.4487695959232,69.91917832146024,73.23636363636365,4.529423841104459
1,4.537752990873135,11.3959649334876,6.664590932139683,4.4888275807472695,3.782084816919088,1.1998020167537171,3.013143672111201,1.5212071481057894,1.329694072232772,1,3,1,11,121.4487695959232,71.56884801358704,73.23636363636365,2.276895711338463
2,-11.267438809642009,3.642962172757362,4.057076796732859,3.6958514123261312,3.5459126221464103,-3.177585014156837,1.0273694140134242,0.9868102306673641,1.0623976541377176,-3,1,1,11,121.4487695959232,69.67703871209955,73.23636363636365,4.860051410986238
3,-11.491468527861606,-4.206321547160126,2.734995247618495,4.025772654662285,3.765729711749554,-3.0515914331309464,-1.1170003874775902,0.8204298649438343,0.9469462504497289,-3,-1,1,11,121.4487695959232,71.44076127019903,73.23636363636365,2.4517907184472154
4,12.441530728125192,3.3777998634634927,4.318720063041752,3.7912020504398183,4.140488223535119,3.004846302280436,0.8157974811433111,0.8750064941737881,0.936354039824038,3,1,1,11,121.4487695959232,74.27459584630812,73.23636363636365,1.417645768295574
5,12.344395733214528,-4.601717501736449,3.1610265962746977,3.3270419945345404,4.306050972415367,2.8667555986431488,-1.068663035160319,0.6784046821507056,0.7486214132495994,3,-1,1,11,121.4487695959232,75.46339770333707,73.23636363636365,3.0408856425903155
6,-3.721516307372029,-12.174775667859365,5.349350841358096,6.553173748369006,4.047105165729498,-0.919550185867537,-3.0082676800578865,1.3891835959594854,1.2927735104641151,-1,-3,1,11,121.4487695959232,73.58758919252594,73.23636363636365,0.4795780930716482
7,4.208786803272629,-12.514013988702578,4.790981566931713,2.608599361329993,4.3229575205626745,0.9735896740259466,-2.894780697977749,0.9668467645846759,0.7578696973209065,1,-3,1,11,121.4487695959232,75.58275791649008,73.23636363636365,3.203865079616528
8,-8.283092712276247,17.436344200933306,6.686305576558306,10.162326325722644,8.393857694046627,-0.9868040434079624,2.077274220803159,0.9648219889077737,0.7054022403331109,-2,4,2,24,82.22120569942201,65.57347578882398,67.13333333333334,2.3235216651082755
9,-17.17190216600691,8.606417858615934,4.969186534412795,7.07855004852545,8.323841899616706,-2.0629779341192958,1.0339477806530948,0.6294087406705694,0.6965511404806697,-4,2,2,24,82.22120569942201,65.38620223135784,67.13333333333334,2.6024792978780997
10,9.527837405556111,17.250821334554942,6.820467039494433,7.433529585171569,8.690270181162465,1.0963798831259823,1.985073073096027,0.7761003418087549,0.6245371414665698,2,4,2,24,82.22120569942201,66.34970454012709,67.13333333333334,1.1672722838226128
11,18.760499999645774,8.30245177424354,17.40250035061721,7.7171761697172,9.292619253203764,2.0188602899207155,0.8934458141477335,0.8995826119188401,1.3010671793819608,4,2,2,24,82.22120569942201,67.84928917686815,67.13333333333334,1.0664684859009153
12,-17.326795898617963,-9.06234224113131,10.54695849083799,6.831170906630291,8.577131203494424,-2.0201155243560716,-1.0565703177583672,0.6899474365133133,0.9916451660603078,-4,-2,2,24,82.22120569942201,66.05653901507823,67.13333333333334,1.6039637312638193
13,-8.767360824371403,-18.166408539411957,7.094716173778644,6.150236442166797,9.034885149479404,-0.9703898477200437,-2.0106961227347444,0.7012655927893253,0.5843246057996626,-2,-4,2,24,82.22120569942201,67.21990471326245,67.13333333333334,0.1289543891694808
14,9.183766832110637,-18.56514352688612,8.364280763095493,5.153390614617831,9.440957115240298,0.9727580286627416,-1.9664471832963715,0.7007975401631101,0.6269217827180945,2,-4,2,24,82.22120569942201,68.20358823291903,67.13333333333334,1.59422278984959
15,18.308993408236727,-9.654576674873397,7.401529126225237,8.197618666077215,9.430459172129535,1.9414742245368621,-1.023765279998901,0.6532991848352927,0.7761400728571706,4,-2,2,24,82.22120569942201,68.17870057146004,67.13333333333334,1.5571508015789988
16,0.7033807243142604,23.2182189805569,11.097473519961158,6.798303021350996,11.38673913642733,0.06177191871060559,2.039057776100224,0.9736005236515168,0.39320565635121557,0,4,2,20,90.06881813369152,79.28909276856618,80.55999999999999,1.5775909029714628
17,-23.04450208776184,-0.0816660826311272,10.1447472498089,6.0258417126394885,11.241336252331426,-2.0499788966798733,-0.007264802048260931,0.5729302678885293,0.53605744170516,-4,0,2,20,90.06881813369152,78.97685289669009,80.55999999999999,1.9651776356875599
18,24.48690469808801,-0.7469566534814607,12.408880152169308,5.874094713212464,12.400106018489886,1.9747334951471716,-0.06023792476997118,0.6055873339135047,0.475514231699228,4,0,2,20,90.06881813369152,81.35132145854297,80.55999999999999,0.9822758919351806
19,0.0481441972207475,-24.318995813602807,7.871407539195393,4.9921555729874125,12.255840349356632,0.003928265696058518,-1.9842781172389725,0.6422550015252031,0.27555705650714774,0,-4,2,20,90.06881813369152,81.0692955875335,80.55999999999999,0.6321941255381269
