,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,theta,sigma_theta,lambda_the,lambda_exp,sigma_lambda,lambda_error
0,0.0,0.0,0.0,0.0,1e-308,0.0,0.0,,,0,0,2,4,201.4,0.0,,402.8,0.0,,100.0
1,-3.8458885447923863,11.81531029561475,0.472628594910751,0.3892539263841808,3.87218361482514,-0.9932092398893276,3.0513300687442495,0.1459655380729437,0.2939137894978515,-1,3,1,11,121.4487695959232,0.30209449522440135,0.027031103181706748,73.23636363636365,72.26699845133868,6.268459527747726,1.323611846483945
2,4.065502017148234,11.81920094198853,0.4858498429156628,0.3971287746903952,3.9139639855170643,1.0387172779800504,3.0197520942255487,0.14919948382946063,0.2913091829274389,1,3,1,11,121.4487695959232,0.30347270462253034,0.027124253885210076,73.23636363636365,72.58653375785711,6.287353469114392,0.8873049483083304
3,11.990012259253913,3.8597242482682046,0.4580704249740666,0.4363967077932982,3.9694757618321113,3.0205530852567604,0.972351131446826,0.2908888899501739,0.14105077155737103,3,1,1,11,121.4487695959232,0.3052874033873552,0.0274477816664818,73.23636363636365,73.00705793194426,6.358720659594474,0.31310361824891697
4,-11.728014310165102,4.075807608333252,0.45128274302355,0.4409949276612241,3.866836243946782,-3.0329741344812198,1.0540419483016892,0.29403924286019845,0.14847463275808812,-3,1,1,11,121.4487695959232,0.30191732310916247,0.027313993943723285,73.23636363636365,72.22591145314972,6.334410958340587,1.3797137556297432
5,-11.88737810807856,-3.779605282258682,0.445707814692678,0.4410394608583592,3.899661512774646,-3.0483102364493626,-0.9692136791558242,0.2943452515819173,0.14254817350852078,-3,-1,1,11,121.4487695959232,0.30300211767108604,0.027318322819384847,73.23636363636365,72.47744451217399,6.33327074607641,1.0362599759292774
6,11.938685598089911,-4.126980796868691,0.4511844659729539,0.4344569551438806,3.9900928671927716,2.992082138301049,-1.0343069533046299,0.2877129990357616,0.1434599553841973,3,-1,1,11,121.4487695959232,0.3059566671372829,0.0274289842844493,73.23636363636365,73.16208729585023,6.353024313336904,0.10142002800988499
7,3.799151431183776,-12.060316608553988,0.4979324667458808,0.3983237147497486,3.997381396330539,0.9504100446035169,-3.017054269483755,0.14492568662425442,0.28932300120978466,1,-3,1,11,121.4487695959232,0.3061926593685047,0.02721253769994501,73.23636363636365,73.21674511593665,6.302421544673881,0.026787949937565194
8,-4.14243674581238,-11.834878418610268,0.492867001398675,0.4188227985364257,3.936821314318621,-1.052228794521589,-3.006201570684859,0.15137417119852806,0.29076834500147963,-1,-3,1,11,121.4487695959232,0.30422217610023805,0.027255480923131518,73.23636363636365,72.76023950156981,6.3162871471904385,0.650119846416607
9,-8.717295993876549,17.770651849873147,0.4726027504259611,0.4265562182673735,8.754201849695612,-0.9957842123756439,2.0299568315860848,0.08893784417165981,0.1568143424606574,-2,4,2,24,82.22120569942201,0.41641040396980006,0.02819077135343048,67.13333333333334,66.51370152773049,4.239617796430043,0.9229868007986844
