,X,Y,sigma_X,sigma_Y
0,0.0,0.0,0.0,0.0
1,-6.077510774137095,6.185345062632166,0.6394090449697896,0.6406381255635034
2,6.631776422354523,6.194526536985765,0.9309078427668654,0.6675613756793531
3,-6.642578372753189,-6.508705279832701,0.8362717478162639,0.7152348206332886
4,6.637557661973259,-6.808872320991167,0.7582605483540588,0.6911395694683133
5,-3.66658562216791,11.51861323610377,0.6729980286854946,0.5180450389580857
6,4.023785238853984,11.580057877750331,0.6062634309678078,0.5272396288902063
7,-11.633262429187024,4.0901818069507065,0.5898404300296032,0.5460498490968765
8,-12.063896447675004,-3.8353660268925895,0.6323620516255472,0.54730438813058
9,12.352492382662604,3.9333463427533144,0.7058085403088569,0.5756997358514908
10,-4.324317955973367,-12.481300316440725,0.5921550478710226,0.4922306051949639
11,12.81927642234785,-4.279596458745773,0.7946552075743398,0.5784949246764571
12,0.176488947371299,12.9879862294883,0.6133913939253954,0.47046193715811374
13,4.063992956263584,-12.780298109538357,0.6165792872251437,0.4878222056158003
14,-13.25443079195791,0.23074325470616636,0.6112879260160308,0.5482230641223235
15,14.045390576368424,-0.13835900208225643,0.6542057874674709,0.5089843424232412
16,-9.737547186217785,10.010104593825504,0.5397633629484471,0.5044159386824331
17,-0.18557016436904075,-14.223942999113962,0.5976586698809699,0.45219443332340664
18,10.349929142071549,10.09915943431322,0.5492251847750914,0.5227038125849562
19,-10.643032792614552,-10.312796425416707,0.5710269811012885,0.512813527580817
20,10.758849481607413,-11.005208497379071,0.5370994318932957,0.5063220412187628
21,-8.327455747298178,17.322478864334645,0.5644072610393722,0.5067361681933481
22,-17.017300677370127,8.897466439555163,0.5908359669612137,0.5642995733469661
23,9.088916388559314,17.87896256348668,0.6294398691530391,0.639853601073495
24,-17.72045847794318,-8.591489914602432,0.774566374641901,0.5745025217842297
25,-9.458137094826595,-18.215305999778412,0.6828339824614504,0.678184028703544
26,18.47028224711459,9.017454238265614,0.5580857398627032,0.522098200717082
27,19.025110171638772,-9.634792305290727,0.6171956246377392,0.569733801603711
28,9.320918520726902,-18.93948496832741,0.7224434435813681,0.8659061146335261
