,X,Y,sigma_X,sigma_Y
0,0.0,0.0,0.0,0.0
1,-10.813145196839091,11.042558747601381,0.4868058842039148,0.4832926046185731
2,11.270829175016756,10.986047206398904,0.48350439439478615,0.4934082585951802
3,-12.07270115235291,-11.679316789078955,0.5155697345519956,0.4842628065219743
4,11.972768612146535,-12.295966654359978,0.4971307910172249,0.4853385790521289
5,-6.577721073002629,20.762914135120536,0.5095344896179258,0.4193160636471242
6,7.248864057772035,20.84646824597841,0.5320436823420653,0.43144067891443705
7,-20.917692934916264,7.377934048099332,0.5028186693004428,0.5163520095229658
8,-21.790611955558894,-6.886971670059101,0.48724221071053325,0.49419847855307153
9,21.96472310663206,7.072812319665227,0.4984673964887963,0.5075692390708676
10,0.31084762998468235,23.386998820385227,0.6022308951574745,0.41101993121209157
11,-7.802835051124369,-22.498722157519467,0.49352999790146895,0.4233482336425062
12,22.51173437515231,-7.7342257895481,0.502499024293658,0.5126057288235365
13,7.299795965213069,-23.006331728414008,0.5043961468360616,0.406755272380888
14,-23.93390889817967,0.4211726073774463,0.5299827819158075,0.4897418519869259
15,25.096492710712344,-0.20014672168009243,0.5261079169382353,0.49599022988187524
16,-17.530095028282833,17.97638485097735,0.4781588334704549,0.482921650074023
17,-0.29742155652074614,-25.602329281141017,0.5915382178604189,0.4042622219404698
18,18.621132940422683,18.205777827557878,0.4856865041730993,0.5017965188636486
19,-19.164571524503145,-18.5983874505899,0.48073874962455665,0.4942919941265628
20,19.37587561318519,-19.857123992995284,0.47660679969595454,0.4839103664254025
21,-14.988766213153754,31.18219745067717,0.49853955127032923,0.4707294284574685
22,16.35526451107128,31.853834674524528,0.49141910528868027,0.47503920136379846
