,X,Y,sigma_X,sigma_Y
0,0.0,0.0,0.0,0.0
1,-7.751737063150435,7.981648468467002,0.4986735898790196,0.5727791833958752
2,8.015097635134358,7.811885529248172,0.47386924111207107,0.46738265218625014
3,-8.591900264339893,-8.319349261526312,0.5211199496369777,0.5630078588191451
4,8.456737240793506,-8.721332293922677,0.5265875615312845,0.5191527630314674
5,-4.710021334089982,14.784103037394804,0.49960100415915326,0.40765917362096843
6,5.194941014357239,14.849898942970027,0.5074835530323272,0.42934225542426835
7,-14.90517514180652,5.246547826634752,0.4653000421575957,0.4681450044931379
8,-15.492960969504031,-4.876956527607803,0.48863698273541206,0.4629398355385913
9,15.61855414504871,5.0576220820500835,0.45915327207205014,0.462702487821586
10,0.23148532397140595,16.66057829119582,0.5241035151440121,0.40385949310290936
11,16.036915146895815,-5.5121070356334325,0.49789634803580146,0.46368653236464125
12,-5.576934968255778,-15.976334356730083,0.4946181149035731,0.4098710100199087
13,-17.03533814601786,0.30230427468339294,0.4865315169385341,0.44692426257256784
14,5.1742571925204555,-16.363698201144043,0.5037747397597243,0.386706193615511
15,17.843369645675857,-0.14197161675163597,0.48398659692991103,0.44892927377435826
16,-12.468628163303853,12.832840845352763,0.45162606185684584,0.45462970141860926
17,-0.21313735680200557,-18.203203042587166,0.5536053120838736,0.3802079921001245
18,13.24617140645837,12.952997390815648,0.4532617996461558,0.4505968555262543
19,-13.634899940080599,-13.216050133312644,0.4638505758947525,0.45545552388083094
20,13.785872292829726,-14.081638419514922,0.4645525237002896,0.4427369877669987
21,-10.68280161870881,22.195462127586378,0.46298201744282896,0.4216716024373229
22,-21.8340210323585,11.384046216101774,0.46357037679111524,0.4537994766667723
23,-23.00036704508117,-10.966442609503694,0.4723234361183304,0.46353280922885665
24,11.625184053997511,22.659948647482953,0.4943999098408739,0.42056900668955155
25,-12.174041022017592,-23.379462383567134,0.48274267008030547,0.41551757693124636
26,23.661718439690812,11.563833033198467,0.4727683852520683,0.4635689748533101
27,24.399456632603194,-12.271354503130379,0.49931859211383167,0.5037333044414908
28,11.927575899772407,-24.569043182717593,0.4873520051204315,0.4214731707944692
