,X,Y,sigmaX,sigmaY
0,0.0,0.0,0.0,0.0
1,6.285665596229149,6.165852795779641,0.6828913435353114,0.7438781644477175
2,6.589351522540921,-6.820266781968778,0.8053186028978652,0.7388025425061766
3,-6.088494455521691,6.201163766219362,0.7013746419057151,0.7622996376709938
4,12.290418723839663,3.885833464022311,0.6929792753830994,0.5959501324154081
5,4.007229712568965,11.540501895188841,0.6354646337486894,0.5691193771285658
6,12.807420129583114,-4.308019528985746,0.8511322842275229,0.6184285464519796
7,14.033724374154161,-0.14121732147028518,0.6802984617854199,0.5578252802999645
8,-3.7085927046707217,11.514944808494572,0.6475681948097475,0.5533104825277788
9,10.342782162094073,10.092726182975785,0.5858877373904517,0.5628329252441314
10,0.16619732903187215,12.962720707764182,0.6437983675754131,0.5086960178759573
11,4.049715105953452,-12.799906950613138,0.6451747036894991,0.5288082175709062
12,-11.631453292166906,4.059169402378995,0.6439886943234568,0.6019865912809449
13,10.740167760100018,-11.035887459743295,0.566395230460664,0.541020689227779
14,-4.3578585375160035,-12.51018772061044,0.6363013296091786,0.5435722645479929
15,-9.751924986380969,9.990542679997503,0.5679086572805919,0.5435102948847335
16,-12.083028100724372,-3.8434902689729102,0.6678870412681864,0.5928972680928037
17,-0.20762733614872356,-14.245487754733587,0.6378655140097885,0.5037753582346919
18,-13.233734620744219,0.22156497959646432,0.6827326472124701,0.5970843385083204
19,-10.665397239758311,-10.338048533438217,0.5885547590279495,0.5469802240602751
20,9.061096975027727,17.645902570090257,0.6209125511075956,0.5483062849465324
21,18.467925655944853,9.007833040681149,0.6017594960288626,0.5792388423429193
22,-8.339324336981331,17.30746271051444,0.6048486787924895,0.5751355669546279
23,18.95700537733671,-9.653740426321257,0.6555807979128917,0.652296903679654
24,-17.04966557687605,8.856224772709608,0.611500274720299,0.5675077332403636
25,9.314204176971746,-19.231539132173683,0.7569868562988418,0.6473071169587866
26,-17.976564089736765,-8.533042672535563,0.6611123568007743,0.7348589946610274
27,-9.457113193830468,-18.17772574693569,0.7622909086565643,0.7796743398962535
