,X,Y,sigma_X,sigma_Y
0,-3.2598341972798344,11.803273993640468,1.8924333572540515,1.675843377678729
1,4.381853783632045,11.769450956786097,3.7447907493377173,1.4621459949232505
2,-11.32544480337643,4.3442328743190535,1.7509596392487614,2.7571563986423464
3,-11.904114193375815,-3.5670787275837212,1.013378519913744,1.9934488627011324
4,12.43990479828446,4.053002892800815,0.7584771065398386,0.9197066790034902
5,12.698014175266714,-4.014391211649257,0.6725038152982017,2.10704240046456
6,-3.9679639336326464,-12.284383242008133,2.351707959516789,1.7458985260954638
7,4.2013940704451045,-12.551264142094137,1.5335097242923186,1.1067653388145973
8,-16.78846901887294,9.180668095267926,1.2574464823525933,2.024523608981989
9,-8.081409472473078,17.53494356988436,1.3166517189327713,1.425703819415761
10,-17.702847065845166,-8.325672559082419,1.4398422743909458,1.9473940440190598
11,9.326834124935393,17.873062677285592,1.4528604632676017,1.4757165293849175
12,-9.232911819417195,-18.089974683689316,1.739536817848768,1.43502342483192
13,18.69341219716496,9.312153645679834,1.3603231378457483,1.7621559534352735
14,19.293787803823548,-9.438712418132758,0.9782446745275208,2.074006493103515
15,9.679981463998047,-18.612000000000016,2.1167437069714095,4.784020325380871
