,X,Y,sigmaX,sigmaY
0,0.0,0.0,0.0,0.0
1,6.267790016086558,6.145725353470617,0.5196227821750787,0.5007438974815985
2,6.666590435873397,-6.826921013988139,0.7117144181501952,0.6042905964720889
3,-6.0647115536264895,6.171137195139384,0.5785356281768118,0.5398103343406859
4,12.210699511065416,3.964103083962012,0.5500897951116901,0.5079526630197846
5,4.0083660155155405,11.586462913535907,0.540145834032279,0.44910281988549217
6,12.788456628597224,-4.290761905930288,0.7193240249954619,0.49793606228466325
7,13.951610593576612,-0.14056716258527047,0.5356380445040337,0.45081762854760454
8,-3.729586309973245,11.511277011096837,0.5140701818991005,0.4283538036330588
9,10.326228706821166,10.110393912049027,0.48746670161075695,0.46118108812274766
10,0.16663754621481672,13.002633029185962,0.5398803754244622,0.41044731310556587
11,4.034121900617254,-12.732324722829663,0.530311125429793,0.4981769426406892
12,-11.639144895300438,4.10365630606335,0.49731607583079396,0.4788372798876434
13,10.743171349413126,-11.020803863934683,0.47558430439964505,0.4398732187980425
14,-4.377261221233907,-12.495504458062177,0.5433749256577983,0.4437535306650243
15,-9.762858927424144,10.018914657475303,0.4731328672746152,0.44376776345989805
16,-0.19092443866248926,-14.233106066428382,0.5619281325224201,0.4001050279446744
17,-13.284069528038138,0.23208469004370313,0.5494265121873021,0.48921666686912946
18,-10.675029783259113,-10.324856671026627,0.4957274317933962,0.45188713861567703
19,9.069919973572832,17.6833494785392,0.5062506877379885,0.46291441960572194
20,18.45416570010156,9.042412774851075,0.4804789987280108,0.4388664951331952
21,-8.330254608753105,17.31163010930718,0.5035662707878493,0.44621432732221294
22,19.025823334689576,-9.626779675796483,0.5290923571463583,0.4719922131444862
23,-17.072833920708337,8.886735930428621,0.4810685635877748,0.4679049849809266
24,9.303929990295224,-19.19807577322172,0.5503375827103267,0.45783362392004795
25,-17.9662545900504,-8.580299966984251,0.5170070079930161,0.4832575781050479
26,-9.51650290904314,-18.266304396306097,0.5539402034650308,0.5365868401794813
27,-22.92030426857576,0.3819787693523188,0.7147705777079653,0.5016238749418095
