,X,Y,sigma_X,sigma_Y
0,-5.8202946102461475,6.525422318642253,3.091817829305373,5.661854795263217
1,6.563085484964691,6.441558745684432,2.1696643862791842,3.291348604347791
2,-6.463060724136526,-6.272699113504026,2.807249584603046,4.3066615394331365
3,6.867916940876804,-6.582972107004435,3.3505375338528074,2.564821732430444
4,-3.4784851132751,11.750580896454737,2.4223942941538428,1.2876322141860888
5,4.28511769747521,11.778759596125179,2.0276481968823568,1.8970528019911927
6,-11.400238604478924,4.336661271297694,2.185226583885237,2.652954243125653
7,-11.847766624507882,-3.589173027342654,2.0731447435768926,2.4739531914552044
8,12.456792948519306,4.157102375701051,1.920378555334013,2.445150419645923
9,-4.101154984410946,-12.248759743015563,2.5443499704522785,1.5252661734011885
10,12.761515189583234,-4.077180430680646,1.9096103421715498,2.2031042130327374
11,0.43604833980675034,13.221822230343523,2.7647127524361754,1.4356358391560293
12,4.3112710089254005,-12.566681195749464,2.670090859825212,1.3412921541122957
13,-13.085601334362837,0.47639453271315585,1.873104828636734,2.304608039761097
14,14.19490345512015,0.11548686440084066,2.093237236802598,2.067558680250271
15,-9.474773261075303,10.256927172576697,1.7869115781299385,2.194872375227517
16,0.07837670264899942,-13.996758544605363,2.6429440057702456,1.117025620508143
17,10.593064258149406,10.349688471086111,1.6506432351583826,2.1620356568563905
18,-10.419935155137768,-10.089457387948825,1.8163424950935276,2.156606141185563
19,11.042566537961624,-10.767820845545323,1.4981996021013524,2.151864956401059
20,-8.052081975457563,17.555479371931444,1.964636840290639,1.5144737841779807
21,-16.790336731076813,9.114367609238958,1.6858654755993383,2.2177000821248485
22,-17.70084699793459,-8.317374427835782,2.072936561609911,2.472310378501218
23,9.292748174760016,17.940753878244433,2.224285556327238,1.3760819885616533
24,-9.255624810933316,-18.042096083272977,2.441955594202407,2.1602428131171036
25,18.73308655248947,9.261258992129681,1.8655682971792376,2.151847174591958
26,9.606560252878413,-18.960810008052416,2.2783712241735157,1.7440879744199151
27,19.29994260860614,-9.39471513636109,2.1846799366551464,2.3379932507785
28,0.6223957656377361,23.312932968857428,4.192155111163647,1.7975030382456392
