,X,Y,sigma_X,sigma_Y
0,0.0,0.0,0.0,0.0
1,-2.623746097636504,8.32190201637931,0.473962198792344,0.4811114061871381
2,2.90049424238249,8.279116387853538,0.47826143976323326,0.42931918548107906
3,-8.30747059085292,2.9526147617281517,0.6717649940148079,0.5230730375504041
4,-8.724854376953688,-2.7607248272166025,0.5546642186422961,0.5276886103364434
5,0.09263118937973787,9.42205826539879,0.46291031559864476,0.48589566401619655
6,8.777412359083414,2.857989054624016,0.43101796519232843,0.42719715058821944
7,-3.1412798071656334,-8.95277478796353,0.5213104301617505,0.4679819714494512
8,2.9289532316991216,-9.143008157206769,0.5613672459339668,0.4587917163867044
9,8.979402763885627,-3.1231294420309266,0.47693244924127653,0.47182620263957104
10,-9.48069061929763,0.14167784946982012,0.6257125463372316,0.48759117207258884
11,-7.044729886805872,7.232058421183254,0.45137163201342645,0.462478973802206
12,-0.14607483343620709,-10.200239597935347,0.5310529201157167,0.43957717112193806
13,10.032311019028048,-0.10960693927989605,0.4608449875744484,0.4428111840736371
14,7.488280531299944,7.243748179416513,0.47204408413280996,0.39960771488953684
15,-7.602572427457259,-7.3965152286870195,0.5253826585143266,0.47752617833266175
16,7.706302621995644,-7.892678517589366,0.452251611052951,0.4534259156565776
17,-5.968509687977414,12.426862262830044,0.465350065408618,0.43356105955254653
18,-12.243408080862528,6.377336887363542,0.45111514721100016,0.4546727169182126
19,-12.8533762552352,-6.136512211080352,0.5573057573725837,0.5189175761062378
20,6.498649020882617,12.667939609319259,0.464699982337938,0.4363188239974027
21,-6.831345452445745,-13.06979011938614,0.5277229983154522,0.5180775946234288
22,13.236492955264138,6.474801879415387,0.4398685750723696,0.4425422775331792
23,13.672534842868643,-6.88297190587497,0.5521914592334238,0.4836857215220709
24,6.653425078047554,-13.743150222740985,0.5331350274194079,0.5089236972631032
25,-16.15463295576543,0.26872583713991094,0.7731420650571061,0.5277098899251697
