,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,lambda_exp,lambda_the,lambda_error
0,0.0,0.0,0.0,0.0,1e-308,0.0,0.0,,,0,0,2,4,282.01,0.0,564.02,100.0
1,-6.0647115536264895,6.171137195139384,0.5785356281768118,0.5398103343406859,1.971571307984842,-3.0760802457737513,3.1300603585304505,0.4037235021470631,0.41967242292269813,-3,3,1,19,129.39506221767422,57.49536410111685,59.37052631578946,3.1584059145756944
2,6.267790016086558,6.145725353470617,0.5196227821750787,0.5007438974815985,2.0263609226950123,3.093126178011045,3.0328878161038295,0.38795805341059436,0.3889523443034929,3,3,1,19,129.39506221767422,58.208992572302236,59.37052631578946,1.956414765988555
3,6.666590435873397,-6.826921013988139,0.7117144181501952,0.6042905964720889,2.372782789076986,2.809608391700576,-2.8771790850033163,0.3662709067294573,0.39951749070708853,3,-3,1,19,129.39506221767422,62.45058571783284,59.37052631578946,5.187859352400991
4,-3.729586309973245,11.511277011096835,0.5140701818991005,0.4283538036330588,3.68915195367828,-1.0109603390705144,3.1203043831305135,0.16070145826818197,0.3068897814646354,-1,3,1,11,170.05842856875023,99.18708927133837,102.5490909090909,3.2784314399558494
5,4.0083660155155405,11.586462913535907,0.540145834032279,0.4491028198854921,3.778730930912456,1.060770424992296,3.0662312626578325,0.1649888449603695,0.3023635667040677,1,3,1,11,170.05842856875023,100.17742381189129,102.5490909090909,2.3127139169883884
6,-11.639144895300438,4.10365630606335,0.4973160758307939,0.4788372798876434,3.8245203606423317,-3.0432953149046993,1.0729858698867372,0.29912234793346654,0.15872494929492145,-3,1,1,11,170.05842856875023,100.67677474650657,102.5490909090909,1.8257754856589963
7,12.210699511065416,3.964103083962012,0.5500897951116901,0.5079526630197846,4.109167686953082,2.9715748884707986,0.9646973270398137,0.28976452630513727,0.15216539236485288,3,1,1,11,170.05842856875023,103.68212624203649,102.5490909090909,1.1048711625830112
8,-4.377261221233907,-12.495504458062175,0.5433749256577983,0.4437535306650243,4.344978126200299,-1.0074299787239296,-2.875849796047085,0.14668640732073715,0.274005685549879,-1,-3,1,11,170.05842856875023,106.05154253236788,102.5490909090909,3.4153902216274825
9,12.788456628597224,-4.290761905930288,0.7193240249954619,0.4979360622846632,4.493449283622439,2.8460222473653203,-0.9548926971467334,0.27828989218440014,0.15157621698708512,3,-1,1,11,170.05842856875023,107.49173001655211,102.5490909090909,4.8197785700926605
10,0.1666375462148167,13.002633029185962,0.5398803754244622,0.4104473131055658,4.205770280796077,0.03962117164974478,3.0916175066805587,0.12839799155650256,0.28947826075854327,0,6,2,40,89.17939229440846,54.88698294837924,56.401999999999994,2.686105194178846
11,-13.284069528038138,0.2320846900437031,0.5494265121873021,0.4892166668691294,4.372312498467924,-3.0382250885985234,0.05308053578627478,0.2898099328105938,0.11199875329854772,-6,0,2,40,89.17939229440846,55.7544665717007,56.401999999999994,1.1480682037858416
12,4.034121900617254,-12.732324722829665,0.530311125429793,0.4981769426406892,4.413974042026087,0.9139432770124597,-2.8845490711099235,0.14198697200431204,0.2744700555937725,1,-3,1,11,170.05842856875023,106.72560234012833,102.5490909090909,4.072694739673388
