,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,theta,sigma_theta,lambda_the,lambda_exp,sigma_lambda,lambda_error
0,0.0,0.0,0.0,0.0,1e-308,0.0,0.0,,,0,0,2,4,282.01,0.0,,564.02,0.0,,100.0
1,-2.623746097636504,8.32190201637931,0.473962198792344,0.4811114061871381,2.6568865600757547,-0.9875265798181817,3.1322007275094315,0.21704527572422866,0.42818729756375506,-1,3,1,11,170.05842856875023,0.2955702919127505,0.03780631909576947,102.5490909090909,99.07109496018529,12.300969872595282,3.391542448668644
2,2.90049424238249,8.279116387853538,0.4782614397632332,0.429319185481079,2.683004655158367,1.0810619492612419,3.0857629605435233,0.2183691928291324,0.41872932019330733,1,3,1,11,170.05842856875023,0.2968085881077692,0.037473206414297126,102.5490909090909,99.47392096962355,12.187979099611617,2.9987295959488085
3,-8.30747059085292,2.952614761728152,0.6717649940148079,0.5230730375504041,2.7077051649520456,-3.0680853655645515,1.0904491375007013,0.4346028597530408,0.25166771146642974,-3,1,1,11,170.05842856875023,0.29797173870870364,0.03970188290984827,102.5490909090909,99.85216270013517,12.908242981038558,2.6298899239843565
4,-8.724854376953688,-2.7607248272166025,0.5546642186422961,0.5276886103364434,2.897945951306353,-3.010702933579782,-0.9526488325194978,0.4100050737196205,0.21787693898851873,-3,-1,1,11,170.05842856875023,0.3066824844423924,0.03889337228193629,102.5490909090909,102.68045679524057,12.611064277755283,0.12810048824920472
5,0.0926311893797378,9.42205826539879,0.4629103155986447,0.4858956640161965,3.0556458136636664,0.030314766510413916,3.0834916217275543,0.15154042168865914,0.40510563506472397,0,6,2,40,89.17939229440846,0.3135914073643149,0.03855068136728689,56.401999999999994,55.01956130754046,6.540529995336126,2.4510455169312038
6,8.777412359083414,2.857989054624016,0.4310179651923284,0.4271971505882194,2.9439979038427175,2.9814601252353152,0.9707850168281585,0.39331934017454756,0.18792757059257353,3,1,1,11,170.05842856875023,0.30872811188581095,0.03794515838553552,102.5490909090909,103.34353031921235,12.295612680246728,0.7746918115790092
7,-3.1412798071656334,-8.95277478796353,0.5213104301617505,0.4679819714494512,3.094092556926036,-1.015250755874762,-2.8935058092955255,0.2036313823449996,0.38320815603448105,-1,-3,1,11,170.05842856875023,0.31523561386356647,0.038513774879677776,102.5490909090909,105.44999481105584,12.453700231567325,2.828795337187894
8,2.9289532316991216,-9.143008157206769,0.5613672459339668,0.4587917163867044,3.1608590488324673,0.9266320283345107,-2.8925706638465702,0.20193482702025123,0.38124446571258125,1,-3,1,11,170.05842856875023,0.3180550755822573,0.03857066889592732,102.5490909090909,106.36126726803681,12.460580223504257,3.717416044502407
9,8.979402763885627,-3.1231294420309266,0.4769324492412765,0.471826202639571,3.1053907592382615,2.8915532569203095,-1.005712222444114,0.3808346127951547,0.1948661105436249,3,-1,1,11,170.05842856875023,0.31571589634313985,0.03854751986006665,102.5490909090909,105.60528536374353,12.462658201588473,2.9802257899701154
