,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,lambda_exp,lambda_the,lambda_error
0,0.0,0.0,0.0,0.0,1e-308,0.0,0.0,,,0,0,2,4,282.01,0.0,564.02,100.0
1,-9.312511843003776,9.488311203061668,0.499454553447506,0.4938980960345543,2.995982422117727,-3.1083332713351415,3.167011639659355,0.25485682374958907,0.258738534775291,-3,3,1,19,129.39506221767422,56.89179403491841,59.37052631578946,4.17502157162423
2,9.656502777059131,9.465190704601772,0.5260646773755747,0.5152005889013631,3.094016803202358,3.121024671574018,3.059191758365742,0.25564390412284305,0.2548396083629445,3,3,1,19,129.39506221767422,57.723894078813295,59.37052631578946,2.7734843181577937
3,-10.362208472360567,-10.080265406443278,0.5210289305062861,0.493529224909628,3.5116980673685383,-2.9507686234897186,-2.8704818048314844,0.2295461849384157,0.23008083293057113,-3,-3,1,19,129.39506221767422,61.087926275762854,59.37052631578946,2.892681043180601
4,10.2331833321023,-10.49860318500234,0.487343779927471,0.4711184434958049,3.6059916779169825,2.837827772806604,-2.9114330044896013,0.2180250812812565,0.22403178649781502,3,-3,1,19,129.39506221767422,61.81022876018977,59.37052631578946,4.109282156980773
5,-5.654560118461982,17.84324458300765,0.5005670642215085,0.4163467292308075,5.680193398826148,-0.9954872521823881,3.1413093411036113,0.10186204889018008,0.19830938076063412,-1,3,1,11,170.05842856875023,98.76599255203116,102.5490909090909,3.689060842492923
6,6.239211770284967,17.893716654872282,0.4930805413678552,0.4069250148402178,5.809952073898536,1.073883517613665,3.0798389431232294,0.10124584162008818,0.19355874282917923,1,3,1,11,170.05842856875023,99.69586753437382,102.5490909090909,2.7823000178972364
7,-17.985360273374464,6.3281123098455945,0.480107244026865,0.4770519056641987,5.875037853397238,-3.0613181943967285,1.0771185595317256,0.193482660210332,0.10215272039966378,-3,1,1,11,170.05842856875023,100.15637543948068,102.5490909090909,2.3332390842268413
8,-18.697627497315427,-5.904233388863686,0.4892651097203164,0.4767331488638806,6.182762409415346,-3.02415429531013,-0.9549507158600328,0.18870610051030076,0.09474338918816125,-3,-1,1,11,170.05842856875023,102.28238827425376,102.5490909090909,0.26007313421586076
9,18.857299258357315,6.08946328032158,0.4934815795026474,0.4836219648013323,6.302759340345034,2.9919116755178226,0.9661583048779746,0.18611580508676653,0.09457188348957579,3,1,1,11,170.05842856875023,103.08939564342418,102.5490909090909,0.5268742312033292
10,-6.709825560988939,-19.292855062663744,0.5001092877463509,0.4076037293148136,6.658851907237938,-1.0076550213852322,-2.8973245435437733,0.09063408689792299,0.17644990247761932,-1,-3,1,11,170.05842856875023,105.41581030846967,102.5490909090909,2.7954605681683655
11,0.2764939059765786,20.0800874313716,0.5667476544881398,0.3987726721911021,6.457021927780843,0.04282065464064551,3.109806293978739,0.08779086219421472,0.18735715832248015,0,6,2,40,89.17939229440846,54.59548989990542,56.401999999999994,3.202918513695574
12,19.31152551999189,-6.640574422993133,0.4861319537995175,0.48230843173204,6.655912144634264,2.9014093185650123,-0.9976956243850821,0.17801321331190784,0.09164653726259117,3,-1,1,11,170.05842856875023,105.3970081334763,102.5490909090909,2.7771257640012212
13,-20.5587377657968,0.3713369123962912,0.4946360771686956,0.4647245556166329,6.739021137984125,-3.0507008873912853,0.05510250002085183,0.1853312231644468,0.06903410764592371,-6,0,2,40,89.17939229440846,55.54808958521308,56.401999999999994,1.5139718711870445
