,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,theta,sigma_theta,lambda_the,lambda_exp,sigma_lambda,lambda_error
0,0.0,0.0,0.0,0.0,1e-308,0.0,0.0,,,0,0,2,4,282.01,0.0,,564.02,0.0,,100.0
1,-6.07295425743274,6.153106661430377,0.5556924491799493,0.6027021415062199,1.9685125885682666,-3.0850472040159547,3.1257644462947725,0.4248440652915806,0.4124960490183444,-3,3,1,19,129.39506221767422,0.22387999709327516,0.025326986180331284,59.37052631578946,57.45514719204781,6.390798856119849,3.2261447600343414
2,6.312749195022675,6.122288004182965,0.5113550542410122,0.5658975418073886,2.033302593567093,3.1046776879126488,3.011006833686482,0.40722344282601214,0.38443622015316803,3,3,1,19,129.39506221767422,0.22722354436015563,0.02501892151325577,59.37052631578946,58.2985070856345,6.308222893100961,1.8056421202212978
3,-6.676480372903829,-6.527339488386782,0.720854877523316,0.6585108639777314,2.277612062726309,-2.9313509891197453,-2.8658697392801544,0.39767052177400986,0.4118122034750495,-3,-3,1,19,129.39506221767422,0.23925880236948976,0.02728496062386182,59.37052631578946,61.32875855998654,6.859935719001962,3.2983238750172403
4,6.633082031562649,-6.806440659640479,0.7322279661624207,0.6673296630891036,2.3549849346700924,2.816613360837432,-2.890226837308404,0.38532024871725074,0.4080358076315633,3,-3,1,19,129.39506221767422,0.2428972521238659,0.027516799958173035,59.37052631578946,62.24312308961954,6.9120384252215175,4.83842228137047
5,-3.681273194264977,11.511492347782475,0.5139797283423487,0.4655079082851108,3.681010779109638,-1.0000712888853325,3.1272639605165384,0.1626567300902844,0.30934216219587424,-1,3,1,11,170.05842856875023,0.29564740983693955,0.027241465776910518,102.5490909090909,99.0961863773405,8.863295560919653,3.3670747357588793
6,4.040136682557812,11.54107220919934,0.5429671069591279,0.4881438186289896,3.7604929206969615,1.074363592156164,3.069031760618324,0.16906092285971092,0.30491623745766133,1,3,1,11,170.05842856875023,0.29835648964057404,0.02747999244380358,102.5490909090909,99.9772490840467,8.933492640062877,2.5079128466620184
7,-11.631964546160711,4.063403713940696,0.4933208182896404,0.5175599682233186,3.8131577023045153,-3.050480849279019,1.065626976687836,0.3012468377312515,0.1636626210045049,-3,1,1,11,170.05842856875023,0.30012890399919967,0.027542386554040125,102.5490909090909,100.55328734164283,8.948881788183664,1.9461933301947503
8,-12.075554863287756,-3.839554573731701,0.5322437596497059,0.5234429309802149,4.012750954411324,-3.0092958672186665,-0.956838492433919,0.29477928943820575,0.1556111820648274,-3,-1,1,11,170.05842856875023,0.3066892735902384,0.027950918795320218,102.5490909090909,102.68265815456779,9.062985671482505,0.1302471277832088
9,12.256890562496215,3.904802040648249,0.5638837427821223,0.5194825049454592,4.1241688033168735,2.971966266909002,0.9468094607349248,0.29044432243199336,0.15321776086083227,3,1,1,11,170.05842856875023,0.31024823731654777,0.028225431038124547,102.5490909090909,103.83598670589639,9.141622537448542,1.2549070746480884
10,12.825643522285707,-4.318539257059986,0.7181967496166085,0.5434865278200431,4.5199225814725565,2.837580354773955,-0.9554454040345617,0.2781561995143313,0.15595333826086277,3,-1,1,11,170.05842856875023,0.32233986797299186,0.029452682720051665,102.5490909090909,107.74452502353947,9.501427860303393,5.066289782182738
11,0.1864646574761541,12.96272914358316,0.5460959980914569,0.4402948147739874,4.1825858708669905,0.04458119049627608,3.099214109116706,0.13060595113448598,0.2922006356928243,0,6,2,40,89.17939229440846,0.3120859790306152,0.02754956341934291,56.401999999999994,54.764087251645634,4.676350797067721,2.9039976390098934
12,-4.276283466594511,-12.496348819974031,0.5805515363148986,0.4807170537988031,4.325889324215865,-0.9885327954777609,-2.8887352133631365,0.15316185517090602,0.2778128724951358,-1,-3,1,11,170.05842856875023,0.31651484227971466,0.02794821143542347,102.5490909090909,105.86355593143459,9.033473456798864,3.232076455248086
13,4.067851320640421,-12.791945790039463,0.5393022334079957,0.4531335100113177,4.453981639391806,0.9133067107110681,-2.8720248141360125,0.1401093581091295,0.27129150716105627,1,-3,1,11,170.05842856875023,0.3203817531092343,0.027870253969090947,102.5490909090909,107.11263151874351,8.996799471487435,4.450103427731167
14,-13.269649959141727,0.2114009553766959,0.531122485184805,0.5173492259666391,4.363548475188015,-3.041022698520605,0.04844702805039587,0.28907111043940864,0.1186380728199018,-6,0,2,40,89.17939229440846,0.3176605278685551,0.028204631252096907,56.401999999999994,55.70947314616834,4.7788593049410775,1.2278409521500153
15,14.022431527849202,-0.1596604146553601,0.557547477814194,0.4749502979951513,4.81784559070438,2.9105190824098393,-0.03313937975999297,0.2709497118502255,0.09862956633440159,6,0,2,40,89.17939229440846,0.3309252999861235,0.02860642479771895,56.401999999999994,57.95202639336963,4.825372120586992,2.7481762940492085
16,-9.729440783128652,9.997749953461268,0.4741375191066193,0.4923817531095708,4.773164516253377,-2.0383627570343266,2.094574766785715,0.2018220992526844,0.204471326141751,-4,4,2,36,94.00333333333333,0.3296640668848556,0.028178190612745232,62.66888888888889,60.86249636304613,5.012413283778052,2.882439050491976
17,-0.1741445487641424,-14.256250036172858,0.5364418234392763,0.4284372490409154,4.962382093714556,-0.035092934295550736,-2.8728642347452618,0.10813248359313728,0.25921935651289063,0,-6,2,40,89.17939229440846,0.3349443337221808,0.028011364244006978,56.401999999999994,58.6294928145938,4.718434164312738,3.949315298382698
18,10.350409518731974,10.088996280272855,0.481234073858553,0.4888486523318843,5.085034614416696,2.035464909007167,1.984056559156808,0.19616165421977338,0.1918259394969224,4,4,2,36,94.00333333333333,0.33828418082732703,0.028331963038953772,62.66888888888889,62.39358549507007,5.0247155556551615,0.4392983483510072
19,-10.645300878252195,-10.342631058947854,0.4919344601757193,0.4860142456008836,5.330076039525242,-1.9972136981371074,-1.9404284258333184,0.18947044765675192,0.18577138861380785,-4,-4,2,36,94.00333333333333,0.3447719364740106,0.028442746407183167,62.66888888888889,63.54287738568255,5.032743607289713,1.3946130405203685
20,10.766771755531094,-11.051184860122872,0.4693252897919925,0.4717391849054186,5.7076371840027775,1.886379846586593,-1.9362101170510375,0.17534340330364495,0.17880999567503816,4,-4,2,36,94.00333333333333,0.3543189711928051,0.028466447998070916,62.66888888888889,65.2292364483709,5.019439094455105,4.08551612271517
21,-8.306125219554579,17.286134488258583,0.4906842804861183,0.4676434231636618,8.302132265447291,-1.0004809552509668,2.0821319072693987,0.09377580245453834,0.16433945684394444,-2,4,2,24,115.13010039371402,0.4085386828196272,0.02839410751387457,94.00333333333334,91.47517026979256,5.999968076036521,2.689439803773754
22,-17.030767608972976,8.852227532093615,0.4884890021827643,0.4822945363178743,8.313665226091164,-2.0485269909022223,1.0647803695910505,0.16188756298299128,0.09785452380647162,-4,2,2,24,115.13010039371402,0.40874432444765496,0.02843466267471122,94.00333333333334,91.51862253448719,6.008002785829122,2.64321562942394
23,-17.93481136820452,-8.590092902552865,0.522440403039731,0.5195363678260855,8.822512091293149,-2.032846334764926,-0.9736561212571581,0.15779146528953003,0.09164772157727968,-4,-2,2,24,115.13010039371402,0.41756717516693426,0.028401055456783567,94.00333333333334,93.37922978653316,5.97773602354596,0.6639164002696911
24,9.092629783624345,17.69353793201746,0.530989765893873,0.5311816089883798,8.827918311598335,1.0299857183406675,2.0042706907211927,0.09539072743673617,0.1561085501598638,2,4,2,24,115.13010039371402,0.4176583697832303,0.028426248602542645,94.00333333333334,93.39842366174497,5.982796478277695,0.643498108139825
25,-9.48769751289402,-18.22900687426347,0.5686837576550167,0.6160774223727471,9.318731590579386,-1.0181318584693915,-1.9561682506975278,0.09554689633034455,0.1504511975961186,-2,-4,2,24,115.13010039371402,0.425728008072761,0.02848984572558069,94.00333333333334,95.09375941389831,5.974514041389816,1.1599866110048938
