,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,lambda_exp,lambda_the,lambda_error
0,0.0,0.0,0.0,0.0,1e-308,0.0,0.0,,,0,0,2,4,282.01,0.0,564.02,100.0
1,-1.5575815295734474,-7.228510385285844,0.7786544328873215,1.4972211208618589,1.4596357265868072,-1.0671029087618151,-4.952270113440493,0.6445061371360084,1.0224651735413823,-1,-5,1,27,108.54569960944424,42.04191687888759,41.77925925925926,0.6286794555126466
2,-6.053728851573696,6.156420155509674,0.5384922775513663,0.5673513657521172,1.9636956032579675,-3.082824467055868,3.1351193867804956,0.41370042780236205,0.40829414313431367,-3,3,1,19,129.39506221767422,57.39172994521169,59.37052631578946,3.3329608028950872
3,6.322254422616411,6.126554943227049,0.5062989434226093,0.5305943583789634,2.037604059784009,3.102788489382273,3.0067445703246585,0.3961912221422467,0.3821974306622016,3,3,1,19,129.39506221767422,58.3538755488096,59.37052631578946,1.712382944985766
4,-6.641850931950542,-6.544229235006806,0.7266443250744105,0.6597936844427219,2.271682714628554,-2.9237581855864767,-2.880784888164658,0.3981717460106384,0.41514531495330875,-3,-3,1,19,129.39506221767422,61.25783422520544,59.37052631578946,3.1788633629041203
5,6.64304873523961,-6.846868130011359,0.707344890620317,0.5894816955614554,2.371786855564089,2.8008624466635195,-2.8867974008494737,0.36196451015591824,0.3989909324375241,3,-3,1,19,129.39506221767422,62.43900427850244,59.37052631578946,5.168352300587439
6,-3.637839214277306,11.485013572402732,0.5946618063418093,0.4786310267493501,3.65962628733951,-0.9940466399157816,3.1383022939077625,0.17748413298196758,0.31441018297678,-1,3,1,11,170.05842856875023,98.85668640701202,102.5490909090909,3.6006213895666606
7,4.075999444075964,11.556001995998418,0.5312545558046737,0.4591664069258623,3.775099393564819,1.0797065240253199,3.0611119844148282,0.16522560171555525,0.30219456415003815,1,3,1,11,170.05842856875023,100.13762381401288,102.5490909090909,2.351524595391853
8,-11.62293579191978,4.067279785824914,0.500533007809506,0.5006574788305239,3.8090669511391475,-3.0513865839096894,1.0677889987227829,0.3011132240541638,0.16205253809251968,-3,1,1,11,170.05842856875023,100.50876108767777,102.5490909090909,1.989612782839662
9,-12.089277904489627,-3.843224593758066,0.5350047564441773,0.4995395654926186,4.020922222514841,-3.006593322496182,-0.9558067480734218,0.2937834237717213,0.15206864029274783,-3,-1,1,11,170.05842856875023,102.76808035498625,102.5490909090909,0.213545965111947
10,12.233402586374648,3.909107639921773,0.5261063161383852,0.5213987411733947,4.111925772777294,2.9751029717912227,0.9506756337387547,0.28929392100781737,0.15182448065341347,3,1,1,11,170.05842856875023,103.71044762373919,102.5490909090909,1.132488551924671
11,-4.326908754687054,-12.529433356458563,0.511099549127159,0.4631732979060512,4.354168282566988,-0.9937394408964222,-2.8775721431400143,0.14283874479280279,0.2735082381404692,-1,-3,1,11,170.05842856875023,106.14181420550216,102.5490909090909,3.503417986997248
12,12.61653409294761,-4.289238979391854,0.593542804671668,0.5271166812586797,4.395859071284669,2.8700952165103164,-0.9757453343785985,0.2774422771675953,0.15036020898067448,3,-1,1,11,170.05842856875023,106.54944131421922,102.5490909090909,3.9009125967529057
13,0.1890768493429722,12.974772184194284,0.5475327589975046,0.4279228436932849,4.189647660264892,0.045129534670945985,3.096864757208235,0.13072790873923523,0.2911733827006296,0,6,2,40,89.17939229440846,54.801576715269206,56.401999999999994,2.8375293158589905
14,4.069788473207199,-12.780859124604188,0.5296350243915148,0.4405377694819694,4.4480185802584415,0.9149666081140185,-2.873382584625262,0.1384622692070393,0.2708370457487148,1,-3,1,11,170.05842856875023,107.05512163584073,102.5490909090909,4.394023083777889
15,-13.269381429927368,0.2245087506505569,0.5414131663832467,0.5040147376424069,4.363516890507629,-3.0409831708898634,0.05145133072337866,0.2897154330036319,0.11560061607763994,-6,0,2,40,89.17939229440846,55.70931086475812,56.401999999999994,1.2281286749439217
16,14.024970564348402,-0.1446559813408997,0.5686658323631745,0.4795573457038205,4.819305964112424,2.9101639673403463,-0.030015936406216765,0.2715123108029481,0.09954719895696182,6,0,2,40,89.17939229440846,57.95895416855675,56.401999999999994,2.760459147825888
17,-9.720681240771476,9.990745039307368,0.4751586026673905,0.4760229931080494,4.7663486362027605,-2.039439827573276,2.096100348896585,0.2006354690752972,0.20477335900474153,-4,4,2,36,94.00333333333333,60.828129724432266,62.66888888888889,2.93727748663338
18,-0.1851258299541704,-14.247365131361052,0.5518806232967512,0.4169825811611007,4.956952863114019,-0.037346699689589556,-2.874218400860621,0.11136573689018009,0.2589481765688114,0,-6,2,40,89.17939229440846,58.60434005382787,56.401999999999994,3.9047197862272176
19,10.33812681684592,10.061015864900972,0.4753423395049633,0.473103074994444,5.067312507420056,2.040159710242426,1.9854737299443534,0.1955907493072731,0.19172457256427375,4,4,2,36,94.00333333333333,62.30868651612658,62.66888888888889,0.574770638427854
20,-10.65932818981243,-10.345851659181657,0.4895480963488978,0.4712201157665034,5.337907447153906,-1.9969113918406034,-1.9381849089005678,0.18830205956501417,0.18529498969111588,-4,-4,2,36,94.00333333333333,63.57887145194713,62.66888888888889,1.4520483435913951
21,10.77169080095807,-11.039638520352478,0.4788518217287592,0.4600024222291406,5.704492008298658,1.8882822143124858,-1.9352535693436805,0.17479471002910024,0.17937019385888175,4,-4,2,36,94.00333333333333,65.21558784719562,62.66888888888889,4.0637372122904525
22,-8.315769701375295,17.27329771361421,0.4928789678503502,0.4414161223978054,8.296745799232674,-1.0022929353993684,2.081936476252139,0.09318992817612663,0.16426860051953726,-2,4,2,24,115.13010039371402,91.45485576472328,94.00333333333334,2.7110502130528005
23,-17.035875215838963,8.903961291892765,0.4937549267053291,0.5071897678497388,8.334417993514894,-2.0440389753783377,1.0683363012055598,0.16196285099495936,0.09884612428126799,-4,2,2,24,115.13010039371402,91.59666421547026,94.00333333333334,2.5601955085242603
24,-17.95761340354067,-8.601472528895327,0.5209485613920256,0.5151370118999588,8.84140847303592,-2.0310806200513065,-0.9728622487161025,0.15744448685036613,0.09128791167075431,-4,-2,2,24,115.13010039371402,93.44626731956728,94.00333333333334,0.5926024046303972
